aac_2,aac_3,aac_13,dipep_31,dipep_48,dipep_191,dipep_211,dipep_280,pseudo_1,pseudo_2,pseudo_3,pseudo_4,pseudo_6,pseudo_7,pseudo_9,pseudo_10,pseudo_11,pseudo_13,pseudo_14,pseudo_15,pseudo_16,pseudo_20,comp_16,tran_18,dist_1,dist_2,dist_3,dist_10,dist_16,dist_17,dist_18,dist_29,dist_40,dist_47,dist_62,dist_72,dist_75,dist_76,dist_77,dist_78,dist_91,dist_93,ss_1,ss_5,Output
0.051643192,0.028169014,0.018779343,0.014150943,0.004716981,0.014150943,0.009433962,0.004716981,15.53426071,5.695895593,3.106852141,8.284939044,6.731512973,0,1.03561738,7.767130354,13.46302595,2.071234761,5.695895593,2.589043451,3.106852141,10.8739825,44.60093897,0.122641509,0.938967136,3.286384977,0.469483568,89.20187793,2.34741784,0.938967136,0.469483568,97.65258216,60.56338028,0.938967136,0.469483568,90.61032864,99.53051643,0.469483568,1.408450704,0.938967136,1.408450704,0.469483568,0.230888476,0.028169014,-1
0.021276596,0.027355623,0.009118541,0.00304878,0,0.00304878,0.009146341,0,21.41580952,3.843863248,4.94210989,17.57194628,10.98246642,8.785973138,1.098246642,9.335096459,15.37545299,1.647369963,4.94210989,5.491233211,14.82632967,13.72808303,37.99392097,0.182926829,0.911854103,0.607902736,0.303951368,77.81155015,0.607902736,1.519756839,0.303951368,99.69604863,73.86018237,1.519756839,0.303951368,75.37993921,99.39209726,0.303951368,0.607902736,2.431610942,1.519756839,0.303951368,0.121663948,0.018237082,-1
0.065217391,0.016304348,0.027173913,0.005464481,0,0.010928962,0.021857923,0.005464481,9.926697981,6.269493462,1.567373365,2.612288942,4.702120096,1.567373365,0.522457788,8.359324616,12.01652913,2.612288942,5.747035673,2.089831154,5.224577885,10.97161356,41.30434783,0.163934426,1.086956522,7.608695652,0.543478261,84.7826087,4.891304348,1.630434783,0.543478261,97.2826087,60.32608696,1.630434783,0.543478261,86.95652174,96.73913043,0.543478261,1.630434783,4.891304348,1.630434783,0.543478261,0.143917795,0.059782609,-1
0.074380165,0.041322314,0.016528926,0.005524862,0.005524862,0.002762431,0,0,19.50399609,13.85810248,7.698945823,14.37136554,11.29178721,10.77852415,3.079578329,6.672419714,9.751998043,3.079578329,6.159156659,16.93768081,8.212208878,13.34483943,41.04683196,0.14640884,2.203856749,0.550964187,0.275482094,73.00275482,0.550964187,2.479338843,0.275482094,99.17355372,77.41046832,2.479338843,0.275482094,74.1046832,97.79614325,0.275482094,0.826446281,0.550964187,1.928374656,0.275482094,0.08828364,0.022038567,-1
0.059585492,0.015544041,0.012953368,0.005194805,0,0,0,0.002597403,26.73829525,11.82655367,3.085187913,19.02532547,14.3975436,2.056791942,3.085187913,7.198771798,13.36914763,2.570989928,7.712969784,12.34075165,15.42593957,14.3975436,40.41450777,0.181818182,0.518134715,0.777202073,0.259067358,81.86528497,0.777202073,1.813471503,0.259067358,99.48186528,73.05699482,1.813471503,0.259067358,80.31088083,99.48186528,0.259067358,1.295336788,3.886010363,0.777202073,0.259067358,0.098607092,0.018134715,-1
0.084291188,0.026819923,0.034482759,0.011538462,0.003846154,0.007692308,0.007692308,0.003846154,9.379128357,10.31704119,3.282694925,6.56538985,15.00660537,2.813738507,4.689564178,4.22060776,10.31704119,4.22060776,5.627477014,5.158520596,7.972259103,9.379128357,49.80842912,0.142307692,0.766283525,2.298850575,0.383141762,72.79693487,2.298850575,1.149425287,0.383141762,97.70114943,75.09578544,1.149425287,0.383141762,66.66666667,96.9348659,0.383141762,1.53256705,2.298850575,1.53256705,0.383141762,0.258561745,0.019157088,-1
0.063492063,0.037037037,0.021164021,0.00530504,0,0.00265252,0.00265252,0.00530504,16.63557748,12.0986018,7.057517717,14.11503543,18.65201111,4.536975675,1.512325225,13.10681862,11.59449339,4.032867267,5.545192492,9.578059759,11.59449339,11.09038498,43.65079365,0.124668435,1.587301587,0.529100529,0.264550265,78.57142857,0.529100529,1.058201058,0.264550265,99.73544974,68.25396825,0.793650794,0.264550265,66.93121693,99.47089947,0.264550265,1.058201058,0.529100529,1.058201058,0.264550265,0.226846589,0.026455026,-1
0.063380282,0.021126761,0.016431925,0.011764706,0.002352941,0.002352941,0.007058824,0.004705882,31.39097442,13.89436573,4.631455242,19.04042711,10.8067289,5.660667518,5.660667518,14.923578,19.04042711,3.602242966,4.631455242,8.748304346,13.37975959,19.55503324,44.36619718,0.134117647,0.469483568,1.408450704,0.234741784,78.40375587,1.408450704,0.704225352,0.234741784,99.29577465,74.64788732,0.704225352,0.234741784,81.45539906,99.29577465,0.234741784,0.704225352,1.408450704,0.704225352,0.234741784,0.150494339,0.021126761,-1
0.044303797,0.044303797,0.016877637,0.002114165,0.00422833,0.006342495,0.006342495,0.002114165,21.6788212,10.58733128,10.58733128,17.64555214,19.66218667,6.554062222,6.04990359,13.10812444,20.1663453,4.03326906,14.11644171,15.12475897,14.62060034,11.59564855,41.13924051,0.194503171,1.265822785,0.632911392,0.210970464,78.27004219,0.632911392,1.265822785,0.210970464,100,74.05063291,1.265822785,0.210970464,83.96624473,98.94514768,0.210970464,0.421940928,0.632911392,0.421940928,0.210970464,0.201697576,0.016877637,-1
0.084615385,0.020512821,0.015384615,0.005141388,0,0.007712082,0.01285347,0.002570694,21.17579583,16.63812529,4.03348492,9.579526684,12.60464037,5.546041765,2.520928075,8.571155454,22.68835267,3.02511369,3.529299305,10.58789791,15.12556845,20.67161021,44.1025641,0.146529563,0.769230769,0.512820513,0.256410256,72.30769231,0.512820513,0.769230769,0.256410256,100,70.25641026,0.769230769,0.256410256,70,98.71794872,0.256410256,1.025641026,0.512820513,1.025641026,0.256410256,0.189104212,0.015384615,-1
0.034285714,0.042857143,0.014285714,0.008595989,0,0.00286533,0.008595989,0.00286533,27.18518149,6.524443557,8.155554447,12.50518348,11.96147986,5.980739928,1.631110889,8.699258076,19.57333067,2.718518149,5.437036298,11.96147986,13.59259074,17.39851615,44,0.157593123,1.142857143,0.571428571,0.285714286,75.71428571,0.571428571,0.857142857,0.285714286,98.85714286,72.28571429,0.857142857,0.285714286,64.28571429,98.85714286,0.285714286,0.857142857,0.571428571,0.857142857,0.285714286,0.176561605,0.031428571,-1
0.084,0.032,0.008,0.024096386,0,0.004016064,0,0,11.49125222,10.05484569,3.830417407,7.660834814,10.53364787,1.915208703,3.351615231,3.830417407,14.84286745,0.957604352,6.224428286,2.394010879,10.05484569,9.097241341,45.6,0.172690763,1.2,0.8,0.4,74.4,0.8,2,0.4,100,76,1.6,0.4,70,100,0.4,2,0.8,0.8,0.4,0.228032129,0.032,-1
0.076271186,0.042372881,0.029661017,0.012765957,0.004255319,0.004255319,0.004255319,0.004255319,13.53468673,8.700870039,4.833816689,7.734106702,8.700870039,3.383671682,0.966763338,3.867053351,9.667633377,3.383671682,4.833816689,2.416908344,6.283961695,9.184251708,45.33898305,0.110638298,1.271186441,0.847457627,0.423728814,80.08474576,0.847457627,1.271186441,0.423728814,100,74.57627119,1.271186441,0.423728814,77.54237288,100,0.423728814,1.694915254,0.847457627,0.847457627,0.423728814,0.168752254,0.042372881,-1
0.019138756,0.009569378,0.028708134,0,0,0.014423077,0.024038462,0.009615385,10.15237235,2.256082745,1.128041372,2.256082745,3.384124117,2.256082745,3.948144803,10.71639304,20.3047447,3.384124117,6.768248234,2.256082745,9.024330979,10.15237235,42.10526316,0.144230769,2.392344498,0.956937799,0.4784689,71.29186603,1.913875598,2.392344498,0.4784689,99.5215311,75.59808612,2.392344498,0.4784689,68.89952153,87.55980861,0.4784689,0.956937799,1.913875598,1.913875598,0.4784689,0.127990431,0.052631579,-1
0.050691244,0.050691244,0.050691244,0,0.00462963,0.00462963,0.023148148,0.00462963,7.495860201,5.889604444,5.889604444,4.283348686,11.77920889,8.031278787,2.677092929,3.747930101,15.52713899,5.889604444,3.747930101,5.889604444,6.42502303,8.566697373,51.61290323,0.152777778,1.382488479,2.304147465,0.460829493,65.43778802,1.382488479,0.921658986,0.460829493,99.53917051,74.19354839,0.921658986,0.460829493,59.9078341,95.39170507,0.460829493,0.921658986,1.382488479,0.921658986,0.460829493,0.32646356,0.01843318,-1
0.06010929,0.027322404,0.021857923,0.010989011,0,0.005494505,0.010989011,0,12.15001554,5.568757122,2.531253237,6.581258417,7.593759712,3.037503885,1.518751942,4.05000518,11.13751424,2.02500259,2.02500259,4.556255827,6.581258417,4.556255827,48.08743169,0.142857143,2.18579235,1.092896175,0.546448087,73.7704918,1.092896175,1.639344262,0.546448087,96.72131148,75.95628415,1.639344262,0.546448087,74.31693989,92.89617486,0.546448087,1.639344262,1.092896175,1.639344262,0.546448087,0.246922476,0.038251366,-1
0.078688525,0.013114754,0.026229508,0.016447368,0,0.003289474,0.009868421,0.003289474,33.27543506,12.47828815,2.079714691,4.159429382,7.279001419,3.119572037,2.599643364,3.639500709,23.91671895,4.159429382,3.119572037,7.279001419,7.279001419,18.19750355,55.08196721,0.115131579,0.655737705,1.31147541,0.327868852,71.80327869,1.31147541,2.295081967,0.327868852,100,77.04918033,2.295081967,0.327868852,78.03278689,85.57377049,0.327868852,3.606557377,1.967213115,1.31147541,0.327868852,0.253505177,0.026229508,-1
0.09375,0.013888889,0.017361111,0.017421603,0.003484321,0.013937282,0.003484321,0.003484321,22.88401513,13.73040908,2.034134678,3.051202017,5.085336695,4.576803026,0,8.136538713,20.34134678,2.542668348,4.068269356,6.610937704,12.71334174,18.3072121,47.56944444,0.139372822,8.680555556,0.694444444,0.347222222,72.56944444,0.694444444,1.041666667,0.347222222,98.26388889,73.61111111,1.041666667,0.347222222,67.36111111,85.41666667,0.347222222,1.388888889,0.694444444,1.041666667,0.347222222,0.272297232,0.069444444,-1
0.055276382,0.030150754,0.035175879,0.01010101,0,0.015151515,0.02020202,0,5.983132736,5.484538342,2.991566368,5.983132736,8.47610471,2.991566368,1.994377579,7.977510315,12.96345426,3.490160763,3.490160763,4.985943947,6.481727131,4.985943947,43.2160804,0.176767677,1.507537688,1.005025126,0.502512563,76.38190955,1.005025126,1.507537688,0.502512563,98.99497487,78.3919598,1.507537688,0.502512563,83.91959799,99.49748744,0.502512563,1.005025126,2.512562814,2.010050251,0.502512563,0.237475255,0.030150754,-1
0.082191781,0.054794521,0.04109589,0,0,0,0,0,4.926302268,2.955781361,1.970520907,1.970520907,2.463151134,0.985260454,0.492630227,1.477890681,0.985260454,1.477890681,1.970520907,0.985260454,3.448411588,2.955781361,41.09589041,0.194444444,9.589041096,10.95890411,1.369863014,69.8630137,5.479452055,4.109589041,1.369863014,98.63013699,67.12328767,4.109589041,1.369863014,69.8630137,91.78082192,1.369863014,2.739726027,9.589041096,2.739726027,1.369863014,0.238964992,0.054794521,-1
0.11627907,0.023255814,0.058139535,0.023529412,0,0,0.035294118,0,2.757255156,4.59542526,0.919085052,3.216797682,4.59542526,2.29771263,0.919085052,1.838170104,5.974052838,2.29771263,0.919085052,0.919085052,1.378627578,0.459542526,61.62790698,0.058823529,3.488372093,2.325581395,1.162790698,73.25581395,2.325581395,3.488372093,1.162790698,98.8372093,67.44186047,3.488372093,1.162790698,60.46511628,87.20930233,1.162790698,2.325581395,4.651162791,13.95348837,1.162790698,0.409165527,0,-1
0.070945946,0.023648649,0.047297297,0.016949153,0,0.016949153,0.040677966,0,13.95128819,10.85100192,3.617000641,3.617000641,10.85100192,7.234001282,0.516714377,10.85100192,24.28557573,7.234001282,3.617000641,4.650429396,11.3677163,10.33428755,51.68918919,0.118644068,0.675675676,1.351351351,0.337837838,72.2972973,1.351351351,0.675675676,0.337837838,99.66216216,76.68918919,0.675675676,0.337837838,74.66216216,88.51351351,0.337837838,1.351351351,0.675675676,1.689189189,0.337837838,0.259665598,0.016891892,-1
0.074204947,0.021201413,0.042402827,0.007092199,0.003546099,0.024822695,0.014184397,0.003546099,13.30366672,10.74526927,3.070076934,6.651833358,10.74526927,4.605115402,0,15.86206416,19.44382058,6.140153869,8.186871825,4.093435912,9.210230803,10.23358978,46.99646643,0.124113475,8.127208481,0.706713781,0.35335689,73.85159011,0.706713781,1.060070671,0.35335689,100,81.6254417,1.060070671,0.35335689,73.85159011,99.64664311,0.35335689,1.413427562,0.706713781,0.706713781,0.35335689,0.302546174,0.021201413,-1
0.069148936,0.021276596,0.037234043,0.005347594,0,0.016042781,0.005347594,0.005347594,6.473470737,6.473470737,1.99183715,8.963267174,7.469389312,2.489796437,0.497959287,5.975511449,8.465307886,3.485715012,3.9836743,6.473470737,4.979592874,6.971430024,39.89361702,0.165775401,3.723404255,1.063829787,0.531914894,81.91489362,1.063829787,3.191489362,0.531914894,99.46808511,66.4893617,1.595744681,0.531914894,81.91489362,100,0.531914894,3.191489362,1.595744681,1.063829787,0.531914894,0.141227671,0.031914894,-1
0.050761421,0.030456853,0.035532995,0,0,0.005102041,0.040816327,0.005102041,6.024458464,5.020382053,3.012229232,6.024458464,8.032611285,5.020382053,3.012229232,4.016305643,15.56318436,3.514267437,3.514267437,5.020382053,4.518343848,7.53057308,49.74619289,0.137755102,1.015228426,1.52284264,0.507614213,77.15736041,1.52284264,1.015228426,0.507614213,100,76.14213198,1.015228426,0.507614213,72.58883249,100,0.507614213,1.52284264,2.538071066,2.030456853,0.507614213,0.264088884,0.025380711,-1
0.12,0.02,0.03,0.01010101,0,0,0,0,5.38995562,5.38995562,0.898325937,3.593303747,3.144140778,3.144140778,0,2.69497781,4.042466715,1.347488905,0.449162968,0.898325937,2.69497781,2.245814842,54,0.080808081,2,7,1,82,10,2,1,100,71,2,1,84,100,1,4,10,4,1,0.304949495,0.04,-1
0.03875969,0.046511628,0.046511628,0,0,0.0234375,0.015625,0,4.632168595,2.573426997,3.088112397,5.146853995,7.720280992,2.058741598,2.058741598,5.146853995,9.77902259,3.088112397,2.573426997,2.058741598,3.088112397,3.088112397,51.1627907,0.140625,1.550387597,2.325581395,0.775193798,76.74418605,3.100775194,4.651162791,0.775193798,100,72.09302326,4.651162791,0.775193798,71.31782946,99.2248062,0.775193798,4.651162791,3.100775194,3.875968992,0.775193798,0.245397287,0.031007752,-1
0.034825871,0.044776119,0.047263682,0.002493766,0.002493766,0.002493766,0.012468828,0.002493766,19.13096544,7.238743679,9.306956159,14.99454048,14.99454048,6.721690559,4.65347808,11.89222176,23.78444352,9.824009279,7.755796799,7.238743679,10.85811552,15.5115936,46.0199005,0.177057357,0.497512438,1.741293532,0.248756219,74.87562189,1.492537313,0.497512438,0.248756219,98.50746269,72.3880597,0.497512438,0.248756219,75.12437811,98.75621891,0.248756219,1.741293532,1.492537313,2.487562189,0.248756219,0.255145718,0.02238806,-1
0.072614108,0.029045643,0.029045643,0.006237006,0.004158004,0.004158004,0.018711019,0.002079002,21.28936541,17.32855324,6.931421296,15.34814716,23.26977149,7.426522817,3.960812169,15.84324868,27.23058366,6.931421296,4.45591369,10.89223347,13.86284259,20.79426389,48.9626556,0.128898129,0.622406639,0.829875519,0.20746888,74.68879668,1.037344398,0.414937759,0.20746888,100,72.19917012,0.414937759,0.20746888,71.57676349,97.71784232,0.20746888,0.414937759,1.037344398,0.414937759,0.20746888,0.210445044,0.014522822,-1
0.034313725,0.026960784,0.022058824,0.007371007,0,0.007371007,0.014742015,0,18.14358686,7.470888706,5.869983983,18.67722176,12.80723778,12.27360287,4.802714168,13.34087269,27.74901519,4.802714168,8.004523613,8.538158521,14.94177741,17.60995195,44.11764706,0.171990172,0.490196078,0.735294118,0.245098039,72.54901961,0.490196078,1.225490196,0.245098039,100,73.7745098,1.225490196,0.245098039,78.18627451,100,0.245098039,0.735294118,0.490196078,0.980392157,0.245098039,0.161240786,0.022058824,-1
0.046632124,0.015544041,0.010362694,0,0,0.020833333,0.010416667,0.005208333,11.60126285,4.745971166,1.581990389,5.273301296,7.382621814,3.691310907,2.636650648,6.327961555,13.18325324,1.054660259,3.691310907,5.800631425,8.964612203,4.218641037,47.66839378,0.161458333,1.03626943,3.10880829,0.518134715,72.02072539,1.03626943,1.554404145,0.518134715,99.48186528,78.75647668,1.554404145,0.518134715,73.05699482,99.48186528,0.518134715,2.07253886,1.03626943,1.554404145,0.518134715,0.212354275,0.025906736,-1
0.074766355,0.018691589,0.009345794,0.009389671,0,0.004694836,0.009389671,0,15.37871097,7.93739921,1.984349803,6.945224309,7.44131176,1.488262352,2.976524704,5.456961957,11.90609882,0.992174901,2.976524704,5.456961957,6.945224309,7.93739921,46.72897196,0.150234742,0.934579439,1.869158879,0.46728972,78.03738318,2.803738318,1.401869159,0.46728972,100,78.97196262,1.401869159,0.46728972,78.03738318,98.13084112,0.46728972,1.869158879,3.271028037,1.401869159,0.46728972,0.197029529,0.046728972,-1
0.080508475,0.016949153,0.033898305,0.017021277,0.004255319,0.008510638,0.017021277,0,7.644733419,9.078120936,1.911183355,9.555916774,7.644733419,5.255754226,3.344570871,6.211345903,15.76726268,3.82236671,3.82236671,4.300162548,4.300162548,8.122529258,51.27118644,0.114893617,1.694915254,0.847457627,0.423728814,72.88135593,0.847457627,2.542372881,0.423728814,99.15254237,70.76271186,2.542372881,0.423728814,54.23728814,98.30508475,0.423728814,0.847457627,4.237288136,2.542372881,0.423728814,0.212080779,0.025423729,-1
0.106837607,0.034188034,0.025641026,0.017167382,0,0.012875536,0.021459227,0.004291845,9.678208086,11.52167629,3.686936414,7.373872827,9.217341034,3.686936414,2.304335259,7.373872827,13.3651445,2.76520231,3.226069362,3.686936414,5.069537569,7.834739879,51.70940171,0.111587983,1.282051282,0.854700855,0.427350427,75.64102564,0.854700855,1.282051282,0.427350427,99.14529915,71.36752137,1.282051282,0.427350427,68.37606838,99.14529915,0.427350427,2.136752137,0.854700855,2.564102564,0.427350427,0.267396647,0.025641026,-1
0.049868766,0.036745407,0.007874016,0.005263158,0.005263158,0.015789474,0.015789474,0.002631579,18.40251601,9.989937263,7.361006404,11.04150961,14.72201281,7.361006404,1.577358515,10.51572343,19.97987453,1.577358515,9.464151091,9.989937263,17.87672984,21.03144687,40.6824147,0.181578947,0.524934383,2.887139108,0.262467192,76.11548556,2.099737533,1.049868766,0.262467192,99.73753281,72.44094488,1.049868766,0.262467192,72.96587927,96.58792651,0.262467192,0.787401575,1.57480315,0.787401575,0.262467192,0.139231938,0.026246719,-1
0.063260341,0.02919708,0.03892944,0.007317073,0,0.009756098,0.014634146,0.007317073,22.74846284,13.4422735,6.204126229,14.47629453,11.89124194,11.37423142,1.551031557,14.99330505,24.81650492,8.272168306,4.653094672,10.34021038,17.06134713,15.51031557,48.41849148,0.119512195,0.729927007,0.97323601,0.243309002,71.04622871,0.97323601,0.486618005,0.243309002,100,74.93917275,0.486618005,0.243309002,71.77615572,97.32360097,0.243309002,0.486618005,1.946472019,0.486618005,0.243309002,0.204640674,0.01703163,-1
0.048780488,0.067073171,0.030487805,0,0.012269939,0,0,0.006134969,3.965112353,3.965112353,5.452029486,4.460751397,4.460751397,1.486917132,1.982556177,3.965112353,3.965112353,2.478195221,2.478195221,2.973834265,6.938946618,7.434585662,32.31707317,0.190184049,3.658536585,1.219512195,0.609756098,82.31707317,1.219512195,2.43902439,0.609756098,100,69.51219512,2.43902439,0.609756098,68.90243902,99.3902439,0.609756098,1.829268293,1.219512195,2.43902439,0.609756098,0.076088583,0.042682927,-1
0.084468665,0.049046322,0.040871935,0.010928962,0.005464481,0,0.021857923,0.00273224,11.76651238,15.85921234,9.208574906,10.74333739,14.32444985,9.720162401,7.673812422,12.78968737,27.11413722,7.673812422,1.534762484,8.185399917,13.81286236,11.25492489,51.22615804,0.120218579,1.36239782,0.544959128,0.272479564,68.39237057,0.544959128,0.817438692,0.272479564,99.45504087,74.93188011,0.817438692,0.272479564,65.1226158,98.91008174,0.272479564,0.544959128,1.36239782,0.817438692,0.272479564,0.202595256,0.013623978,-1
0.066945607,0.046025105,0.027196653,0.01048218,0.004192872,0.002096436,0.014675052,0.002096436,17.83138024,15.85011577,10.89695459,16.34543189,19.81264471,6.93442565,8.420374004,16.84074801,26.74707036,6.439109532,6.93442565,9.411006239,15.35479965,9.411006239,46.86192469,0.123689727,1.046025105,0.418410042,0.209205021,76.15062762,0.418410042,1.046025105,0.209205021,99.79079498,74.26778243,1.046025105,0.209205021,74.05857741,99.79079498,0.209205021,0.627615063,0.418410042,0.836820084,0.209205021,0.226796663,0.020920502,-1
0.079229122,0.032119914,0.025695931,0.002145923,0.002145923,0.002145923,0.010729614,0.002145923,21.72812271,17.86534534,7.242707568,14.48541514,20.76242836,9.656943425,7.242707568,14.48541514,23.17666422,5.794166055,7.72555474,10.62263777,13.03687362,14.00256797,50.53533191,0.122317597,0.856531049,0.428265525,0.214132762,77.51605996,0.642398287,0.856531049,0.214132762,99.78586724,73.23340471,0.856531049,0.214132762,71.30620985,99.78586724,0.214132762,1.498929336,0.642398287,1.070663812,0.214132762,0.265768167,0.014989293,-1
0.080962801,0.026258206,0.026258206,0.013157895,0,0.013157895,0.019736842,0.002192982,24.14444297,19.00732744,6.16453863,13.35650036,12.32907726,12.32907726,4.10969242,16.43876968,30.3089816,6.16453863,7.705673287,11.81536571,17.97990434,14.38392347,48.79649891,0.13377193,0.656455142,0.437636761,0.218818381,74.39824945,0.437636761,0.875273523,0.218818381,99.34354486,72.42888403,0.437636761,0.218818381,74.39824945,97.59299781,0.218818381,1.312910284,0.437636761,0.875273523,0.218818381,0.2659795,0.013129103,-1
0.075892857,0.044642857,0.004464286,0.00896861,0,0.00896861,0.01793722,0.004484305,7.709952687,8.19182473,4.818720429,9.155568816,7.709952687,5.782464515,0.963744086,6.746208601,14.45616129,0.481872043,8.19182473,6.264336558,5.300592472,5.300592472,44.19642857,0.165919283,2.678571429,1.339285714,0.446428571,72.76785714,1.339285714,2.678571429,0.446428571,97.76785714,76.78571429,1.785714286,0.446428571,74.10714286,93.75,0.446428571,0.892857143,1.785714286,0.892857143,0.446428571,0.222873959,0.022321429,-1
0.04137931,0,0.027586207,0.006944444,0,0.006944444,0.020833333,0.013888889,9.685273158,3.228424386,0,2.152282924,3.228424386,2.690353655,2.152282924,5.38070731,10.22334389,2.152282924,3.766495117,3.228424386,4.842636579,9.685273158,44.82758621,0.152777778,8.275862069,1.379310345,0.689655172,77.24137931,1.379310345,2.068965517,0.689655172,97.24137931,75.86206897,2.068965517,0.689655172,69.65517241,100,0.689655172,3.448275862,9.655172414,1.379310345,0.689655172,0.185584291,0.055172414,-1
0.077809798,0.04610951,0.014409222,0.011560694,0.002890173,0.002890173,0.014450867,0.005780347,17.59948963,13.19961722,7.821995391,9.288619526,7.821995391,11.24411837,4.399872407,6.355371255,21.99936204,2.44437356,7.821995391,6.844245967,9.288619526,9.288619526,49.2795389,0.158959538,0.576368876,1.44092219,0.288184438,69.16426513,0.864553314,0.576368876,0.288184438,100,74.63976945,0.576368876,0.288184438,72.62247839,98.55907781,0.288184438,2.593659942,0.576368876,1.152737752,0.288184438,0.261323316,0.020172911,-1
0.073529412,0.029411765,0.024509804,0,0,0,0.014778325,0,8.693074555,6.862953596,2.745181438,8.693074555,2.745181438,2.287651199,1.372590719,4.117772157,5.032832637,2.287651199,4.575302397,4.117772157,7.320483835,4.117772157,38.7254902,0.206896552,2.941176471,0.980392157,0.490196078,81.37254902,1.470588235,1.960784314,0.490196078,96.07843137,73.52941176,1.470588235,0.490196078,75.49019608,99.01960784,0.490196078,0.980392157,1.470588235,1.960784314,0.490196078,0.116681155,0.029411765,-1
0.06557377,0.024590164,0.040983607,0,0,0.008264463,0,0,5.62550069,3.750333794,1.406375173,3.750333794,4.687917242,2.343958621,0.468791724,5.156708966,2.812750345,2.343958621,0.937583448,2.343958621,2.343958621,5.156708966,44.26229508,0.140495868,2.459016393,5.737704918,0.819672131,69.67213115,5.737704918,1.639344262,0.819672131,96.72131148,73.7704918,1.639344262,0.819672131,64.75409836,95.90163934,0.819672131,1.639344262,5.737704918,1.639344262,0.819672131,0.085963962,0.073770492,-1
0.114678899,0.013761468,0.018348624,0.023041475,0,0.004608295,0.01843318,0,5.895873076,11.33821745,1.360586095,8.163516567,9.070573963,2.721172189,0.907057396,7.256459171,13.15233225,1.814114793,2.267643491,3.628229585,4.535286982,7.256459171,47.24770642,0.165898618,0.917431193,5.963302752,0.458715596,74.7706422,3.669724771,1.376146789,0.458715596,100,73.85321101,1.376146789,0.458715596,66.97247706,94.95412844,0.458715596,1.376146789,3.669724771,1.376146789,0.458715596,0.152200567,0.02293578,-1
0.047058824,0.035294118,0.041176471,0.00591716,0.00591716,0.017751479,0.023668639,0.00591716,9.395643972,4.175841765,3.131881324,1.565940662,3.653861545,2.087920883,2.087920883,6.263762648,13.57148574,3.653861545,5.219802207,1.043960441,5.741782427,7.307723089,45.88235294,0.195266272,3.529411765,1.176470588,0.588235294,75.88235294,1.176470588,2.352941176,0.588235294,99.41176471,71.17647059,2.352941176,0.588235294,75.88235294,98.23529412,0.588235294,1.764705882,1.176470588,1.764705882,0.588235294,0.265506439,0.041176471,-1
0.054245283,0.030660377,0.023584906,0.009456265,0.007092199,0.009456265,0.030732861,0.004728132,20.86964335,12.00004493,6.782634089,10.43482168,10.95656276,8.869598424,3.652187586,13.04352709,37.56535803,5.217410838,8.869598424,10.95656276,16.1739736,12.00004493,49.29245283,0.130023641,0.471698113,1.179245283,0.235849057,72.16981132,1.179245283,0.471698113,0.235849057,99.76415094,76.41509434,0.471698113,0.235849057,65.56603774,99.29245283,0.235849057,0.943396226,0.471698113,0.943396226,0.235849057,0.288187475,0.014150943,-1
0.055776892,0.023904382,0.015936255,0.016,0.004,0,0.012,0.008,12.5797564,7.044663583,3.019141536,7.044663583,7.547853839,8.554234351,3.019141536,3.019141536,15.09570768,2.012761024,3.522331792,9.057424607,13.08294665,6.038283071,47.41035857,0.144,0.796812749,1.593625498,0.398406375,75.29880478,1.593625498,0.796812749,0.398406375,97.60956175,67.33067729,0.796812749,0.398406375,60.55776892,89.24302789,0.398406375,3.187250996,0.796812749,1.593625498,0.398406375,0.149306773,0.023904382,-1
0.018058691,0.031602709,0.013544018,0.002262443,0.00678733,0,0.009049774,0,29.66346875,4.237638393,7.415867188,20.12878237,14.30202958,6.886162389,2.648523996,14.30202958,14.83173438,3.178228795,9.534686384,14.30202958,18.53966797,13.77232478,34.08577878,0.21040724,1.58013544,0.677200903,0.225733634,77.20090293,0.677200903,0.451467269,0.225733634,100,74.49209932,0.451467269,0.225733634,70.88036117,100,0.225733634,0.451467269,0.677200903,0.451467269,0.225733634,0.104659714,0.020316027,-1
0.016949153,0.033898305,0.01937046,0.004854369,0.002427184,0,0.007281553,0,24.67955373,3.839041691,7.678083382,20.29207751,10.96869055,7.129648855,0.548434527,10.42025602,21.38894656,4.387476218,5.484345273,13.16242866,19.74364298,18.0983394,34.62469734,0.216019417,0.484261501,0.968523002,0.242130751,77.23970944,0.968523002,1.937046005,0.242130751,100,76.27118644,1.937046005,0.242130751,74.81840194,97.09443099,0.242130751,0.968523002,1.694915254,1.210653753,0.242130751,0.111086297,0.016949153,-1
0.069651741,0.019900498,0.034825871,0.01,0,0.005,0.015,0,12.35353768,6.9179811,1.976566028,7.412122607,8.894547128,3.45899055,0.988283014,6.423839592,10.87111316,3.45899055,1.976566028,4.447273564,5.929698085,8.894547128,51.74129353,0.095,1.492537313,0.995024876,0.497512438,78.10945274,0.995024876,1.990049751,0.497512438,98.00995025,71.64179104,1.990049751,0.497512438,70.64676617,97.01492537,0.497512438,0.995024876,1.492537313,4.975124378,0.497512438,0.361741294,0.024875622,-1
